index,Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency,Id_Cryptocurrency
213,35-csves/2.csv,2,TCP,,,245.247,245.247,245.247,490.494,245.247,245.247,45,533,0,363,16344,2,2,3332,52190.0,,3332,52190.0,,20.25,22.5,24.75,4345.0,8172.0,11999.0,mine,Bitcoin,1
96,51-csves/0.csv,63,TCP,UDP,,0.0,0.001,8.238999999999999,525.5000000000001,45.254,0.0,5094,535007,74,896,4568633,35,34,443,80.0,53.0,443,80.0,53.0,1.0,2.0,3.0,32.0,88.0,149.5,not_mine,,0
118,19-csves/4.csv,4,TCP,,,0.02925,99.977,199.922,399.897,199.94299999999998,0.0,32,510,0,398,12748,3,3,3332,52061.0,52063.0,3332,52061.0,52063.0,2.5,7.0,12.5,119.0,184.0,3252.0,mine,Bitcoin,1
178,29-csves/5.csv,2,TCP,,,243.13525,243.1355,243.13575,486.271,243.136,243.135,35,456,0,396,13876,2,2,51723,3332.0,,3332,51723.0,,16.75,17.5,18.25,3708.0,6938.0,10168.0,mine,Bitcoin,1
145,24-csves/1.csv,8,TCP,,,22.40625,32.0745,63.58750000000001,458.358,179.74,0.0,51,563,0,381,19449,3,3,3332,52110.0,52113.0,3332,52110.0,52113.0,3.5,7.0,8.25,70.0,219.0,4882.75,mine,Bitcoin,1
163,38-csves/1.csv,2,TCP,,,552.6505,552.6519999999999,552.6535,1105.3039999999999,552.655,552.649,106,534,0,348,36951,2,2,3333,53058.0,,3333,53058.0,,51.5,53.0,54.5,10168.75,18475.5,26782.25,mine,Litecoin,3
680,349-csves/0.csv,67,UDP,TCP,,0.0,0.455,11.936,878.8749999999999,90.50299999999999,0.0,552,8769,3,353,195235,37,24,443,53.0,123.0,5355,443.0,53.0,1.0,2.0,2.0,44.0,52.0,108.0,not_mine,,0
774,398-csves/1.csv,119,UDP,TCP,,0.0,0.0,66.0,3557.3739999999993,135.77100000000002,0.0,5233,180162,25,873,4571890,29,27,123,443.0,53.0,123,443.0,53.0,1.0,1.0,2.0,48.0,64.0,96.0,not_mine,,0
75,40-csves/1.csv,170,TCP,UDP,,0.0,0.34299999999999997,45.056000000000004,2827.865,74.457,0.0,5064,184580,25,905,4585383,66,65,443,80.0,53.0,443,80.0,1900.0,1.0,2.0,3.0,40.0,64.0,127.0,not_mine,,0
293,150-csves/1.csv,109,TCP,UDP,,0.0,0.076,35.631,1559.0679999999998,65.50399999999999,0.0,5463,568313,83,853,4664786,48,69,443,53.0,80.0,443,53.0,80.0,1.0,2.0,11.0,33.0,115.0,1802.0,not_mine,,0
36,9-csves/4.csv,2,TCP,,,275.33575,275.3375,275.33925,550.675,275.341,275.334,45,524,0,401,18063,2,2,3333,53058.0,,3333,53058.0,,22.25,22.5,22.75,4798.75,9031.5,13264.25,mine,Litecoin,3
104,24-csves/4.csv,2,TCP,,,295.474,295.474,295.474,590.948,295.474,295.474,47,420,0,330,15541,2,2,3333,56490.0,,3333,56490.0,,23.25,23.5,23.75,4178.25,7770.5,11362.75,mine,Litecoin,3
904,103-csves/4.csv,2,TCP,,,297.8195,297.839,297.8585,595.678,297.878,297.8,350,1280,1,136,47664,2,2,4444,58780.0,,4444,58780.0,,170.0,175.0,180.0,15879.0,23832.0,31785.0,mine,Etherium,4
306,157-csves/0.csv,14,UDP,TCP,,0.0,0.0,0.0,3.508,3.002,0.0,24,176,0,55,1338,10,10,53,56514.0,45005.0,53,56514.0,45005.0,1.0,1.0,1.0,47.0,59.0,96.0,not_mine,,0
176,41-csves/2.csv,2,TCP,,,291.19525,291.1955000000001,291.1957500000001,582.3910000000002,291.19599999999997,291.195,42,409,0,354,14903,2,2,3333,53058.0,,3333,53058.0,,20.5,21.0,21.5,4051.75,7451.5,10851.25,mine,Litecoin,3
590,71-csves/24.csv,46,TCP,,,3.95775,9.619,16.3955,706.79,113.064,0.0,469,1316,1,136,63980,2,2,56731,4444.0,,56731,4444.0,,4.0,7.0,11.0,333.0,547.5,1864.25,mine,Etherium,4
16,2-csves/2.csv,2,TCP,,,264.131,264.132,264.13300000000004,528.264,264.134,264.13,43,398,0,305,13147,2,2,3337,54082.0,,3337,54082.0,,21.25,21.5,21.75,3610.75,6573.5,9536.25,mine,Bitcash,2
202,33-csves/2.csv,2,TCP,,,266.14799999999997,266.14799999999997,266.14799999999997,532.2959999999999,266.14799999999997,266.14799999999997,20,297,0,495,9914,2,2,3337,54082.0,,3337,54082.0,,10.0,10.0,10.0,2578.5,4957.0,7335.5,mine,Bitcash,2
471,76-csves/8.csv,2,TCP,,,567.2040000000001,567.2040000000001,567.2040000000001,1134.4080000000001,567.2040000000001,567.2040000000001,53,316,0,423,22437,2,2,3337,49875.0,,3337,49875.0,,26.25,26.5,26.75,5931.75,11218.5,16505.25,mine,Bitcash,2
175,50-csves/2.csv,4,TCP,,,517.3530000000001,517.3534999999998,517.354,2069.414,517.354,517.3530000000001,56,122,0,141,7948,2,2,51085,14444.0,,51085,14444.0,,14.0,14.0,14.0,292.0,1987.0,3682.0,mine,Monero,5
890,458-csves/0.csv,46,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,46,4925,9,68,3140,24,24,53,47300.0,50875.0,53,47300.0,50875.0,1.0,1.0,1.0,37.25,45.0,101.75,not_mine,,0
447,229-csves/1.csv,231,TCP,UDP,,0.0,0.0,4.0515,3267.849,92.08,0.0,5668,181195,27,818,4640417,62,59,443,80.0,53.0,443,80.0,53.0,1.0,1.0,3.0,32.0,32.0,96.0,not_mine,,0
95,50-csves/1.csv,230,UDP,TCP,,0.0,0.0,0.0,13.591,3.005,0.0,325,1421,1,116,37724,119,118,53,443.0,123.0,53,443.0,123.0,1.0,1.0,1.0,39.0,51.0,92.5,not_mine,,0
547,281-csves/0.csv,84,TCP,UDP,,13.655999999999999,14.7165,45.215,2780.669000000001,104.303,0.0,317,2260,2,94,30056,45,44,443,80.0,123.0,443,80.0,1900.0,2.0,4.0,4.0,64.0,128.0,184.0,not_mine,,0
155,25-csves/5.csv,4,TCP,,,42.3815,145.9855,242.14425,554.1610000000002,242.145,20.045,46,433,0,344,15824,3,3,3332,52569.0,52568.0,3332,52569.0,52568.0,3.75,10.0,17.75,378.5,965.5,4543.0,mine,Bitcoin,1
500,257-csves/1.csv,72,TCP,UDP,,3.0085,103.0795,104.325,5379.731,148.643,0.0,294,1025,1,77,22871,40,36,443,80.0,123.0,443,80.0,1900.0,2.0,4.0,5.25,64.0,128.0,248.0,not_mine,,0
690,80-csves/4.csv,2,TCP,,,360.58175000000006,361.1425,361.70325,722.2850000000002,362.264,360.02099999999996,420,1256,1,135,56906,2,2,4444,58780.0,,4444,58780.0,,204.0,210.0,216.0,19100.5,28453.0,37805.5,mine,Etherium,4
360,41-csves/4.csv,10,TCP,,,9.085,52.995,69.16425,954.552,341.39599999999996,4.489,566,1265,1,136,77094,2,2,4444,58780.0,,4444,58780.0,,7.0,31.5,45.5,1192.25,1862.5,8787.75,mine,Etherium,4
878,452-csves/0.csv,89,TCP,UDP,,0.036000000000000004,58.379,90.11200000000001,5183.384,194.954,0.0,325,490,1,48,15874,48,47,443,5353.0,50591.0,443,1900.0,5355.0,3.0,3.0,5.0,64.0,108.0,184.0,not_mine,,0
120,23-csves/2.csv,12,TCP,,,7.340000000000002,9.7665,92.663,810.7529999999998,282.203,3.197,464,1216,1,135,62669,2,2,4444,58780.0,,4444,58780.0,,5.75,6.0,47.0,342.0,1292.0,3751.5,mine,Etherium,4
864,101-csves/5.csv,8,TCP,,,60.57375,72.7285,137.24225,992.592,302.065,47.53,590,1251,1,134,79454,2,2,4444,58780.0,,4444,58780.0,,33.75,41.5,82.0,2026.25,7015.0,8931.25,mine,Etherium,4
439,55-csves/5.csv,47,TCP,,,3.355,6.093,15.174499999999998,864.2119999999999,202.928,0.0,585,1346,1,133,77954,2,2,4444,58780.0,,58780,4444.0,,3.0,5.0,8.5,264.0,447.0,1449.0,mine,Etherium,4
173,49-csves/4.csv,4,TCP,,,526.821,526.8230000000002,526.825,2107.292000000001,526.825,526.821,52,111,0,141,7358,2,2,51085,14444.0,,51085,14444.0,,13.0,13.0,13.0,260.0,1839.5,3419.0,mine,Monero,5
433,70-csves/2.csv,2,TCP,,,282.48825,282.4885,282.48875,564.977,282.48900000000003,282.488,30,455,0,536,16095,2,2,59090,3337.0,,59090,3337.0,,15.0,15.0,15.0,4173.75,8047.5,11921.25,mine,Bitcash,2
280,44-csves/6.csv,2,TCP,,,248.97725000000003,248.9775,248.97775,497.955,248.97799999999998,248.977,14,232,0,517,7239,2,2,3337,49875.0,,3337,49875.0,,7.0,7.0,7.0,1879.75,3619.5,5359.25,mine,Bitcash,2
143,41-csves/0.csv,4,TCP,,,260.851,260.8515,260.85200000000003,1043.406,260.85200000000003,260.851,36,140,0,127,4588,2,2,51085,14444.0,,51085,14444.0,,9.0,9.0,9.0,350.0,1147.0,1944.0,mine,Monero,5
82,19-csves/5.csv,1,TCP,,,294.973,294.973,294.973,294.973,294.973,294.973,17,14,0,32,552,1,1,56490,,,3333,,,17.0,17.0,17.0,552.0,552.0,552.0,mine,Litecoin,3
409,66-csves/4.csv,2,TCP,,,561.714,561.714,561.714,1123.428,561.714,561.714,53,342,0,454,24072,2,2,3337,54082.0,,3337,54082.0,,26.25,26.5,26.75,6340.5,12036.0,17731.5,mine,Bitcash,2
69,13-csves/3.csv,1,TCP,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,274,1,1,4444,,,58780,,,1.0,1.0,1.0,274.0,274.0,274.0,mine,Etherium,4
70,37-csves/1.csv,104,TCP,UDP,,0.0,0.596,45.05750000000001,3552.329,200.04,0.0,5797,133907,19,853,4948737,56,23,443,80.0,41780.0,1900,443.0,80.0,1.0,3.0,4.0,64.0,375.0,447.25,not_mine,,0
464,238-csves/1.csv,62,TCP,UDP,,0.0,0.0,0.5824999999999999,122.05,24.932,0.0,254,9732,4,251,63960,38,32,443,53.0,57565.0,443,53.0,1900.0,1.0,1.0,6.75,37.25,78.5,836.75,not_mine,,0
507,61-csves/1.csv,6,TCP,,,40.511,68.8725,329.314,1032.045,416.11199999999997,31.003,585,1216,1,135,79104,2,2,4444,58780.0,,4444,58780.0,,24.0,39.5,176.5,2403.25,6499.5,10459.25,mine,Etherium,4
197,32-csves/4.csv,2,TCP,,,509.36750000000006,509.36800000000005,509.3685,1018.736,509.369,509.36699999999996,47,345,0,468,22009,2,2,3337,54082.0,,3337,54082.0,,23.25,23.5,23.75,5794.75,11004.5,16214.25,mine,Bitcash,2
761,91-csves/2.csv,4,TCP,,,3.736,133.03549999999998,262.34525,532.183,262.406,3.7060000000000004,301,1193,1,133,40282,2,2,4444,58780.0,,4444,58780.0,,4.0,70.0,141.25,542.0,3759.5,13288.0,mine,Etherium,4
847,436-csves/1.csv,121,TCP,UDP,,0.0,0.017,45.053999999999995,1841.7020000000002,90.965,0.0,5191,226378,32,882,4581412,40,38,443,80.0,123.0,443,80.0,123.0,1.0,2.0,2.0,32.0,64.0,64.0,not_mine,,0
246,40-csves/5.csv,2,TCP,,,242.9085,242.90900000000002,242.9095,485.81800000000004,242.91,242.908,38,491,0,392,14931,2,2,3332,51841.0,,3332,51841.0,,18.5,19.0,19.5,3991.75,7465.5,10939.25,mine,Bitcoin,1
0,0-csves/1.csv,2,TCP,,,57.681999999999995,57.681999999999995,57.681999999999995,115.36399999999999,57.681999999999995,57.681999999999995,6,329,0,396,2381,2,2,3333,56490.0,,3333,56490.0,,3.0,3.0,3.0,625.25,1190.5,1755.75,mine,Litecoin,3
100,53-csves/0.csv,57,TCP,UDP,,3.0039999999999996,172.6,234.15400000000002,7651.490000000002,295.931,0.0,6325,147701,21,867,5484488,35,30,443,80.0,123.0,443,80.0,1900.0,4.0,8.0,26.0,159.0,597.0,5529.0,not_mine,,0
444,72-csves/3.csv,2,TCP,,,288.42525,288.4255,288.42575,576.851,288.426,288.425,19,220,0,417,7939,2,2,3337,49875.0,,3337,49875.0,,9.25,9.5,9.75,2137.25,3969.5,5801.75,mine,Bitcash,2
181,30-csves/1.csv,6,TCP,,,36.0165,69.172,93.065,360.407,96.069,0.0,35,528,0,396,13877,3,3,3332,51565.0,51567.0,3332,51565.0,51567.0,3.75,6.5,7.75,169.0,1644.5,4041.75,mine,Bitcoin,1
801,413-csves/0.csv,201,TCP,UDP,,0.0,0.0,29.024,3275.478,90.11200000000001,0.0,5502,157008,23,844,4647304,53,50,443,123.0,53.0,443,123.0,53.0,1.0,1.0,3.0,32.0,48.0,120.0,not_mine,,0
194,45-csves/5.csv,2,TCP,,,555.2719999999999,555.2719999999999,555.2719999999999,1110.5439999999999,555.2719999999999,555.2719999999999,101,542,0,372,37667,2,2,3333,56490.0,,3333,56490.0,,49.75,50.5,51.25,10095.75,18833.5,27571.25,mine,Litecoin,3
43,8-csves/3.csv,2,TCP,,,307.248,307.828,308.408,615.656,308.988,306.668,402,1427,1,137,55128,2,2,4444,58780.0,,4444,58780.0,,195.5,201.0,206.5,17925.0,27564.0,37203.0,mine,Etherium,4
171,40-csves/0.csv,2,TCP,,,571.87225,571.8725,571.87275,1143.745,571.873,571.872,97,557,0,411,39889,2,2,3333,56490.0,,3333,56490.0,,47.75,48.5,49.25,10631.25,19944.5,29257.75,mine,Litecoin,3
848,99-csves/10.csv,2,TCP,,,300.02725,300.0275000000001,300.02775,600.0550000000002,300.028,300.027,365,1292,1,132,48466,2,2,4444,64790.0,,4444,64790.0,,179.75,182.5,185.25,15999.0,24233.0,32467.0,mine,Etherium,4
450,73-csves/3.csv,2,TCP,,,295.182,295.182,295.182,590.364,295.182,295.182,38,456,0,443,16850,2,2,3337,49875.0,,3337,49875.0,,19.0,19.0,19.0,4402.5,8425.0,12447.5,mine,Bitcash,2
240,39-csves/5.csv,4,TCP,,,177.21175,209.299,241.37925,837.1679999999999,241.38,177.19,69,489,0,371,25616,3,3,3332,52110.0,52104.0,3332,52110.0,52104.0,15.0,17.0,19.25,458.0,5669.0,11615.0,mine,Bitcoin,1
564,289-csves/1.csv,34,TCP,UDP,,0.75225,13.6395,45.06399999999999,769.956,58.922,0.0,102,855,1,83,8516,21,18,443,80.0,55082.0,443,80.0,1900.0,2.0,3.0,4.0,40.0,96.0,184.0,not_mine,,0
321,51-csves/0.csv,2,TCP,,,252.34099999999998,252.34099999999998,252.34099999999998,504.68199999999996,252.34099999999998,252.34099999999998,24,326,0,428,10292,2,2,3337,49875.0,,3337,49875.0,,12.0,12.0,12.0,2693.0,5146.0,7599.0,mine,Bitcash,2
757,89-csves/4.csv,2,TCP,,,60.52325,61.0435,61.56375,122.087,62.083999999999996,60.003,69,1245,1,140,9664,2,2,4444,58780.0,,4444,58780.0,,33.25,34.5,35.75,3186.5,4832.0,6477.5,mine,Etherium,4
636,327-csves/0.csv,122,TCP,UDP,ICMP6,0.0,0.227,155.41475,8262.756,276.953,0.0,25733,757374,86,1092,28115831,58,53,443,123.0,53.0,443,123.0,53.0,1.0,7.0,23.75,48.0,827.0,5783.0,not_mine,,0
946,487-csves/0.csv,237,TCP,UDP,,0.0,1.001,35.727,4435.423000000002,120.177,0.0,6350,137614,21,811,5153139,69,65,443,80.0,53.0,443,80.0,1900.0,1.0,2.0,6.0,32.0,88.0,255.0,not_mine,,0
706,362-csves/1.csv,121,TCP,UDP,,13.552999999999999,45.055,90.11200000000001,5462.078,103.23100000000001,0.0,444,2998,4,90,40237,64,62,443,80.0,54172.0,443,80.0,1900.0,3.0,3.0,4.0,64.0,96.0,184.0,not_mine,,0
241,40-csves/0.csv,2,TCP,,,245.385,245.385,245.385,490.77,245.385,245.385,31,436,0,432,13394,2,2,3332,51839.0,,3332,51839.0,,15.25,15.5,15.75,3587.5,6697.0,9806.5,mine,Bitcoin,1
955,491-csves/1.csv,46,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,46,581,0,77,3554,23,25,53,33247.0,34698.0,53,33247.0,34698.0,1.0,1.0,1.0,37.0,53.0,101.75,not_mine,,0
211,35-csves/0.csv,4,TCP,,,242.87975,244.075,245.27025,976.3,245.271,242.87900000000002,84,503,0,366,30758,3,3,3332,52183.0,52186.0,3332,52183.0,52186.0,17.5,20.5,24.0,508.0,7199.0,14380.5,mine,Bitcoin,1
705,83-csves/1.csv,2,TCP,,,325.16325000000006,392.3155,459.46775,784.6310000000002,526.62,258.01099999999997,439,1098,0,174,76628,2,2,4444,58780.0,,4444,58780.0,,185.75,219.5,253.25,22412.5,38314.0,54215.5,mine,Etherium,4
185,30-csves/5.csv,2,TCP,,,240.635,240.635,240.635,481.27,240.635,240.635,39,477,0,368,14363,2,2,3332,51584.0,,3332,51584.0,,17.75,19.5,21.25,3828.75,7181.5,10534.25,mine,Bitcoin,1
26,7-csves/1.csv,2,TCP,,,567.8054999999998,567.827,567.8485000000002,1135.654,567.87,567.784,84,326,0,276,23208,2,2,3333,56490.0,,3333,56490.0,,40.5,42.0,43.5,6570.0,11604.0,16638.0,mine,Litecoin,3
780,401-csves/1.csv,146,TCP,UDP,,0.0,0.0,10.43575,1599.6470000000004,55.292,0.0,6965,799771,120,829,5774552,67,66,443,123.0,53.0,443,123.0,53.0,1.0,1.0,16.0,48.0,79.5,2122.0,not_mine,,0
945,486-csves/1.csv,838,TCP,UDP,,0.0,10.4905,46.21925,27933.975,286.368,0.0,15343,223547,51,543,8346050,316,296,443,53.0,80.0,443,53.0,80.0,1.0,7.0,13.0,34.0,312.0,2450.0,not_mine,,0
420,68-csves/5.csv,2,TCP,,,530.2485,530.249,530.2495,1060.498,530.25,530.248,48,377,0,520,25003,2,2,3337,54082.0,,3337,54082.0,,24.0,24.0,24.0,6490.75,12501.5,18512.25,mine,Bitcash,2
146,23-csves/1.csv,2,TCP,,,427.329,427.329,427.329,854.658,427.329,427.329,55,493,0,479,26369,2,2,59090,3337.0,,59090,3337.0,,27.25,27.5,27.75,6924.75,13184.5,19444.25,mine,Bitcash,2
897,102-csves/34.csv,29,TCP,,,14.079,18.023,26.737,553.506,34.787,2.015,352,1258,1,134,47214,2,2,64790,4444.0,,4444,64790.0,,9.0,13.0,16.0,527.0,934.0,2819.0,mine,Etherium,4
68,11-csves/2.csv,2,TCP,,,241.01125,241.0115,241.01175,482.023,241.012,241.011,45,544,0,364,16400,2,2,3332,51893.0,,3332,51893.0,,20.25,22.5,24.75,4359.0,8200.0,12041.0,mine,Bitcoin,1
101,16-csves/5.csv,2,TCP,,,244.95625,244.9565,244.95675,489.913,244.957,244.956,40,467,0,357,14307,2,2,3332,51624.0,,3332,51624.0,,18.0,20.0,22.0,3814.75,7153.5,10492.25,mine,Bitcoin,1
458,235-csves/1.csv,52,UDP,TCP,,0.0,1.6124999999999998,45.78975000000001,1148.815,90.48299999999999,0.0,5300,216107,31,865,4588936,27,26,443,53.0,123.0,53,443.0,123.0,1.0,2.0,17.25,48.0,70.5,1739.75,not_mine,,0
576,295-csves/1.csv,2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,16400,50,41,82,2,2,53,55336.0,,53,55336.0,,1.0,1.0,1.0,37.0,41.0,45.0,not_mine,,0
663,78-csves/29.csv,14,TCP,,,2.50325,15.673,101.81675,695.913,160.838,0.0,416,1237,1,134,55744,2,2,4444,64790.0,,4444,64790.0,,2.5,8.5,57.25,317.25,1125.0,3949.5,mine,Etherium,4
790,93-csves/18.csv,40,TCP,,,3.9885,10.021,21.19775,812.953,158.093,0.0,501,1261,1,135,67820,2,2,56731,4444.0,,56731,4444.0,,3.0,8.0,13.25,260.5,607.0,1786.5,mine,Etherium,4
242,58-csves/0.csv,2,TCP,,,287.04625,287.0465000000001,287.0467500000001,574.0930000000002,287.047,287.046,43,424,0,354,15230,2,2,3333,56490.0,,3333,56490.0,,20.75,21.5,22.25,4196.5,7615.0,11033.5,mine,Litecoin,3
126,29-csves/4.csv,2,TCP,,,568.1722500000002,568.1925,568.2127499999998,1136.385,568.2330000000001,568.1519999999999,86,393,0,325,27950,2,2,3333,56490.0,,3333,56490.0,,42.0,43.0,44.0,7702.5,13975.0,20247.5,mine,Litecoin,3
13,2-csves/1.csv,4,TCP,,,241.396,243.33599999999998,245.27599999999998,973.3439999999999,245.27599999999998,241.396,66,448,0,413,27279,3,3,3332,52459.0,52462.0,3332,52459.0,52462.0,16.0,16.5,17.0,478.0,6817.5,13159.25,mine,Bitcoin,1
299,153-csves/1.csv,45,TCP,UDP,ICMP6,0.0,18.38,45.059,1398.234,172.785,0.0,4861,158791,21,909,4421556,27,25,443,53.0,0.0,443,53.0,1900.0,1.0,3.0,7.0,55.0,128.0,696.0,not_mine,,0
724,372-csves/0.csv,340,UDP,TCP,,0.0,0.0,0.0,241.345,11.565999999999999,0.0,1172,37888,17,268,314743,169,175,53,443.0,36586.0,53,443.0,51794.0,1.0,1.0,1.0,38.0,77.5,265.5,not_mine,,0
659,78-csves/25.csv,2,TCP,,,311.719,312.434,313.149,624.8679999999998,313.86400000000003,311.004,371,1270,1,134,49854,2,2,4444,64790.0,,4444,64790.0,,180.75,185.5,190.25,16630.0,24927.0,33224.0,mine,Etherium,4
178,29-csves/1.csv,2,TCP,,,259.058,259.058,259.058,518.116,259.058,259.058,24,277,0,375,9000,2,2,59090,3337.0,,59090,3337.0,,12.0,12.0,12.0,2370.0,4500.0,6630.0,mine,Bitcash,2
223,36-csves/2.csv,1,TCP,,,491.342,491.342,491.342,491.342,491.342,491.342,29,9,0,20,580,1,1,49875,,,3337,,,29.0,29.0,29.0,580.0,580.0,580.0,mine,Bitcash,2
162,26-csves/37.csv,25,TCP,,,2.001,7.854,24.64,822.555,156.145,0.0,542,1390,1,136,74127,2,2,4444,56731.0,,56731,4444.0,,3.0,7.0,14.0,307.0,548.0,2525.0,mine,Etherium,4
328,168-csves/1.csv,151,TCP,UDP,ICMP6,12.76,14.14,45.068999999999996,3806.1209999999996,75.77600000000001,0.0,499,2415,5,55,27491,79,77,443,80.0,5353.0,443,80.0,1900.0,2.0,3.0,4.0,64.0,96.0,184.0,not_mine,,0
932,479-csves/1.csv,349,TCP,UDP,,0.0,0.001,75.793,12734.204000000002,160.436,0.0,1693,7648,5,169,286168,84,81,443,80.0,33680.0,443,80.0,1900.0,1.0,2.0,5.0,32.0,64.0,184.0,not_mine,,0
165,38-csves/5.csv,2,TCP,,,275.465,275.465,275.465,550.93,275.465,275.465,47,621,0,455,21396,2,2,3333,53058.0,,3333,53058.0,,23.25,23.5,23.75,5695.0,10698.0,15701.0,mine,Litecoin,3
394,63-csves/4.csv,2,TCP,,,225.18025,225.1805,225.18075,450.361,225.18099999999998,225.18,25,374,0,421,10546,2,2,59090,3337.0,,59090,3337.0,,12.25,12.5,12.75,2819.0,5273.0,7727.0,mine,Bitcash,2
266,63-csves/5.csv,2,TCP,,,286.25875,286.2805,286.30225,572.561,286.324,286.237,45,402,0,320,14421,2,2,3333,56490.0,,3333,56490.0,,21.75,22.5,23.25,4004.25,7210.5,10416.75,mine,Litecoin,3
103,54-csves/1.csv,20,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,20,9005,11,101,2025,11,11,53,56885.0,45655.0,53,52979.0,45655.0,1.0,1.0,1.0,52.0,71.0,147.0,not_mine,,0
548,67-csves/2.csv,2,TCP,,,406.5205,407.513,408.5055,815.0260000000002,409.49800000000005,405.528,504,1345,1,136,68850,2,2,4444,58780.0,,4444,58780.0,,244.5,252.0,259.5,22803.5,34425.0,46046.5,mine,Etherium,4
21,2-csves/8.csv,2,TCP,,,257.16650000000004,257.16700000000003,257.1675,514.3340000000002,257.168,257.166,19,223,0,378,7189,2,2,3337,54082.0,,3337,54082.0,,9.25,9.5,9.75,1949.25,3594.5,5239.75,mine,Bitcash,2
751,88-csves/3.csv,14,TCP,,,31.95275,42.1655,58.38875,1140.934,344.14300000000003,3.2,697,1290,1,135,94206,2,2,4444,58780.0,,4444,58780.0,,16.5,28.0,38.75,1384.25,2483.5,7541.5,mine,Etherium,4
413,212-csves/0.csv,67,TCP,UDP,,0.0,0.5920000000000001,24.581999999999997,857.3330000000001,64.855,0.0,5889,656931,90,904,5325660,38,36,443,80.0,53.0,443,80.0,53.0,1.0,3.0,20.0,38.0,127.0,5584.5,not_mine,,0
197,46-csves/4.csv,2,TCP,,,571.7842499999998,571.7845,571.78475,1143.569,571.785,571.784,72,462,0,459,33066,2,2,3333,56490.0,,3333,56490.0,,35.0,36.0,37.0,8856.5,16533.0,24209.5,mine,Litecoin,3
41,8-csves/1.csv,13,TCP,,,3.862,14.204,96.46600000000001,1030.8180000000002,359.98199999999997,0.0,598,1263,1,137,82152,2,2,4444,58780.0,,58780,4444.0,,2.0,9.0,52.0,333.0,1074.0,5931.0,mine,Etherium,4
33,8-csves/4.csv,2,TCP,,,573.9875,574.341,574.6945000000002,1148.682,575.048,573.634,93,414,0,320,29829,2,2,3333,50348.0,,3333,50348.0,,43.25,46.5,49.75,8617.25,14914.5,21211.75,mine,Litecoin,3
254,41-csves/0.csv,2,TCP,,,570.62725,570.6275,570.62775,1141.255,570.628,570.627,54,305,0,402,21761,2,2,3337,54082.0,,3337,54082.0,,27.0,27.0,27.0,5710.25,10880.5,16050.75,mine,Bitcash,2
667,342-csves/1.csv,718,TCP,UDP,,0.0,0.0,20.2875,8958.078000000001,112.805,0.0,10567,245781,44,686,7256464,185,179,443,53.0,80.0,443,53.0,80.0,1.0,1.0,5.75,32.0,48.0,628.0,not_mine,,0
36,19-csves/1.csv,57,TCP,UDP,,0.601,177.585,240.135,8091.095,269.705,0.402,5823,129509,19,822,4790706,33,23,443,80.0,54311.0,5355,443.0,80.0,2.0,16.0,23.0,44.0,853.0,3476.0,not_mine,,0
209,28-csves/35.csv,8,TCP,,,35.212,50.517,51.67,304.889,53.50899999999999,0.0,189,1262,1,133,25270,2,2,4444,55582.0,,55582,4444.0,,22.25,29.5,32.25,1197.5,1451.0,6763.75,mine,Etherium,4
600,71-csves/36.csv,2,TCP,,,290.62025,291.1765000000001,291.73275,582.3530000000002,292.289,290.064,356,1314,1,134,48038,2,2,58839,4444.0,,58839,4444.0,,173.5,178.0,182.5,15992.5,24019.0,32045.5,mine,Etherium,4
333,37-csves/0.csv,2,TCP,,,503.42400000000004,503.42400000000004,503.42400000000004,1006.8480000000001,503.42400000000004,503.42400000000004,608,1325,1,137,83394,2,2,4444,58780.0,,4444,58780.0,,292.5,304.0,315.5,27928.0,41697.0,55466.0,mine,Etherium,4
476,77-csves/5.csv,2,TCP,,,494.287,494.287,494.287,988.574,494.287,494.287,60,395,0,407,24439,2,2,3337,54082.0,,3337,54082.0,,30.0,30.0,30.0,6409.75,12219.5,18029.25,mine,Bitcash,2
150,23-csves/6.csv,2,TCP,,,263.29925,263.2995,263.29975,526.5989999999998,263.3,263.29900000000004,31,337,0,358,11115,2,2,59090,3337.0,,59090,3337.0,,15.25,15.5,15.75,2991.25,5557.5,8123.75,mine,Bitcash,2
511,263-csves/0.csv,623,TCP,UDP,,0.0,0.0,7.3904999999999985,5776.621,96.427,0.0,5686,253050,38,818,4654701,168,166,443,53.0,80.0,443,53.0,80.0,1.0,1.0,2.0,32.0,32.0,64.0,not_mine,,0
612,315-csves/0.csv,194,TCP,UDP,,45.0455,58.68600000000001,90.621,11153.664,117.348,0.0,638,2060,5,48,30906,93,91,443,123.0,80.0,443,123.0,80.0,2.0,3.0,4.0,64.0,96.0,157.5,not_mine,,0
